ID,nest_key,location,site,nest,species,exp_year,attempt_num,clutch_init_doy,ci_last_checked,clutch_comp_doy,cc_last_checked,clutch_size,egg_loss_num,egg_loss_reason,egg_loss_doy,incubation_failure,inc_fail_doy,eggs_swapped,hatch_doy,hd_last_checked,brood_size_hatching,day6_brood_mass,brood_size_day6,chick_loss_incid1_doy,chick_loss1_num_lost,chick_loss1_reason,chick_loss_incid2_doy,chick_loss2_num_lost,chick_loss2_reason,chick_loss_incid3_doy,chick_loss3_num_lost,chick_loss3_reason,chick_loss_incid4_doy,chick_loss4_num_lost,chick_loss4_reason,chick_abandon_female,chick_abandon_male,nest_fate_doy,nest_fate,nf_last_checked,num_fledged,nest_experiment,nest_treatment,female_id,male_id,fecal_sample_nb,nest_notes
,Unit_6_40_2006_160,Ithaca,Unit_6,40,TRES,2006,2,160,3,163,3,5,0,NL,,,,,179,3,5,,,,2,D,,,,,,,,,,,,199,Fledged,12,3,,NUL.0.000,191123699,,,altF-191124340 07/06/06
,Unit_6_40_2006_134,Ithaca,Unit_6,40,TRES,2006,1,134,3,139,3,6,6,T,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,191123699,,,
,Unit_6_41_2006_135,Ithaca,Unit_6,41,TRES,2006,1,135,3,140,3,5,0,NL,,,,,157,2,5,,,,1,U,,,,,,,,,,,,180,Fledged,8,4,,NUL.0.000,312190640,,,
,Unit_6_42_2006_137,Ithaca,Unit_6,42,TRES,2006,1,137,3,142,3,6,0,NL,,,,,160,3,4,,,,3,U2D1,,,,,,,,,,,,180,Fledged,8,1,,NUL.0.000,,,,
,Unit_6_43_2006_169,Ithaca,Unit_6,43,TRES,2006,2,169,6,172,3,4,,T,,,,,186,2,3,,,,3,T,,,,,,,,,,,,187,X,0,0,OTHER,,312163307,,,
,Unit_6_43_2006_134,Ithaca,Unit_6,43,TRES,2006,1,134,3,138,3,5,,T,,,,,157,2,10,,,,10,D,,,,,,,,,,,,163,Failed,3,0,OTHER,,312186543,,,
,Unit_6_44_2006_150,Ithaca,Unit_6,44,TRES,2006,2,150,3,153,4,4,0,NL,,,,,169,3,4,,,,0,NL,,,,,,,,,,,,191,Fledged,11,4,,NUL.0.000,,,,
,Unit_6_44_2006_132,Ithaca,Unit_6,44,TRES,2006,1,132,3,137,3,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,142,Failed,3,0,,NUL.0.000,,,,
,Unit_6_45_2006_133,Ithaca,Unit_6,45,TRES,2006,1,133,3,137,3,5,0,NL,,,,,155,4,5,,,,5,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,191123801,,,
,Unit_6_46_2006_132,Ithaca,Unit_6,46,TRES,2006,1,132,3,141,3,8,0,NL,,,,,160,3,7,,,,2,U1D1,,,,,,,,,,,,186,Fledged,6,5,,NUL.0.000,,,,
,Unit_6_48_2006_133,Ithaca,Unit_6,48,TRES,2006,1,133,3,137,3,5,5,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,166,Failed,3,0,,NUL.0.000,167181842,,,
,Unit_6_49_2006_133,Ithaca,Unit_6,49,TRES,2006,1,133,3,138,3,6,0,NL,,,,,155,4,6,,,,6,D,,,,,,,,,,,,163,Failed,6,0,,NUL.0.000,,,,
,Unit_6_50_2006_131,Ithaca,Unit_6,50,TRES,2006,1,131,3,137,3,6,0,NL,,,,,155,4,6,,,,6,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_51_2006_170,Ithaca,Unit_6,51,TRES,2006,1,170,3,173,1,4,0,NL,,,,,186,2,4,,,,,T,,,,,,,,,,,,215,Fledged,22,5,BSENL,,312186533,191124419,,
,Unit_6_52_2006_132,Ithaca,Unit_6,52,TRES,2006,1,132,3,136,3,5,0,NL,,,,,155,4,5,,,,5,X1D4,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_53_2006_134,Ithaca,Unit_6,53,TRES,2006,1,134,3,138,3,5,0,NL,,,,,155,4,2,,,,0,NL,,,,,,,,,,,,180,Fledged,11,2,,NUL.0.000,,,,
,Unit_6_58_2006_137,Ithaca,Unit_6,58,TRES,2006,1,137,3,142,3,6,,U1T-5,,,,,160,3,10,,,,5,U2D3,,,,,,,,,,,,180,Fledged,8,5,OTHER,,,,,
,Unit_6_59_2006_139,Ithaca,Unit_6,59,TRES,2006,1,139,3,141,3,3,0,NL,,,,,160,3,3,,,,0,NL,,,,,,,,,,,,178,Fledged,6,3,,NUL.0.000,,,,
,Unit_6_60_2006_163,Ithaca,Unit_6,60,TRES,2006,2,163,3,167,3,4,0,NL,,,,,180,2,3,,,,3,U1T2,,,,,,,,,,,,186,U,6,0,OTHER,,191124022,,,
,Unit_6_60_2006_149,Ithaca,Unit_6,60,TRES,2006,1,149,3,153,2,5,5,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,191124022,,,
,Unit_6_61_2006_161,Ithaca,Unit_6,61,TRES,2006,2,161,3,164,3,4,0,NL,,,,,178,2,4,,,,2,T,,,,,,,,,,,,215,Fledged,15,2,BSRED,,191123858,,,
,Unit_6_61_2006_138,Ithaca,Unit_6,61,TRES,2006,1,138,3,143,3,6,6,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,191123858,,,
,Unit_6_63_2006_131,Ithaca,Unit_6,63,TRES,2006,1,131,3,133,3,3,3,P,,,,,,-8,0,,,,,-8,,,,,,,,,,,,136,Predation,3,0,,NUL.0.000,,,,
,Unit_6_64_2006_152,Ithaca,Unit_6,64,TRES,2006,1,152,4,155,4,4,4,U1D3,,,,,,-8,0,,,,,-8,,,,,,,,,,,,184,Failed,6,0,,NUL.0.000,,,,
,Unit_6_65_2006_135,Ithaca,Unit_6,65,TRES,2006,1,135,3,140,3,6,0,NL,,,,,157,2,6,,,,0,NL,,,,,,,,,,,,178,Fledged,6,6,,NUL.0.000,,,,
,Unit_6_67_2006_139,Ithaca,Unit_6,67,TRES,2006,1,139,3,150,3,7,0,NL,,,,,163,3,7,,,,1,D,,,,,,,,,,,,184,Fledged,6,6,,NUL.0.000,,,,
,Unit_6_68_2006_131,Ithaca,Unit_6,68,TRES,2006,1,131,3,134,3,4,4,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,169,Failed,3,0,,NUL.0.000,191123113,,,
,Unit_6_69_2006_139,Ithaca,Unit_6,69,TRES,2006,1,139,3,140,3,2,2,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,191123700,,,
,Unit_6_69_2006_170,Ithaca,Unit_6,69,TRES,2006,2,170,3,175,1,5,0,NL,,,,,186,2,4,,,,,T,,,,,,,,,,,,215,Fledged,17,5,BSENL,,312185229,,,
,Unit_6_70_2006_125,Ithaca,Unit_6,70,TRES,2006,1,125,3,129,3,5,0,NL,,,,,145,3,2,,,,1,D,,,,,,,,,,,,167,Fledged,7,1,,NUL.0.000,312186507,,,
,Unit_6_71_2006_173,Ithaca,Unit_6,71,TRES,2006,2,173,3,176,3,4,0,T-1X1,,,,,191,3,2,,,,0,NL,,,,,,,,,,,,215,Fledged,17,2,OTHER,,,,,
,Unit_6_71_2006_136,Ithaca,Unit_6,71,TRES,2006,1,136,3,142,3,7,,T,,,,,157,2,10,,,,10,U,,,,,,,,,,,,163,U,3,0,OTHER,,,,,
,Unit_6_72_2006_137,Ithaca,Unit_6,72,TRES,2006,1,137,3,142,3,6,6,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,312163303,,,
,Unit_6_72_2006_160,Ithaca,Unit_6,72,TRES,2006,2,160,3,165,3,6,0,NL,,,,,178,3,6,,,,0,T-1D1,,,,,,,,,,,,215,Fledged,24,6,BSENL,,312163303,,,altF-312163303 06/27/06
,Unit_6_73_2006_167,Ithaca,Unit_6,73,TRES,2006,2,167,3,169,3,5,0,NL,,,,,184,6,5,,,,0,NL,,,,,,,,,,,,215,Fledged,27,5,,NUL.0.000,,,,
,Unit_6_73_2006_126,Ithaca,Unit_6,73,TRES,2006,1,126,3,131,3,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,217130233,,,
,Unit_6_74_2006_138,Ithaca,Unit_6,74,TRES,2006,1,138,3,142,3,5,0,NL,,,,,160,3,4,,,,0,NL,,,,,,,,,,,,184,Fledged,6,4,,NUL.0.000,,,,
,Unit_6_75_2006_134,Ithaca,Unit_6,75,TRES,2006,1,134,3,139,3,6,6,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,312163304,,,
,Unit_6_75_2006_161,Ithaca,Unit_6,75,TRES,2006,2,161,3,166,3,6,0,NL,,,,,180,2,6,,,,1,D,,,,,,,,,,,,215,Fledged,23,5,,NUL.0.000,312163304,,,
,Unit_6_76_2006_131,Ithaca,Unit_6,76,TRES,2006,1,131,3,136,3,6,0,NL,,,,,153,2,6,,,,6,D,,,,,,,,,,,,163,Failed,6,0,,NUL.0.000,,,,
,Unit_6_77_2006_171,Ithaca,Unit_6,77,TRES,2006,2,171,9,175,1,5,0,NL,,,,,187,9,5,,,,1,D,,,,,,,,,,,,215,Fledged,20,4,,NUL.0.000,,,,
,Unit_6_77_2006_132,Ithaca,Unit_6,77,TRES,2006,1,132,3,137,3,6,0,NL,,,,,153,2,5,,,,5,D,,,,,,,,,,,,163,Failed,6,0,,NUL.0.000,,,,
,Unit_6_78_2006_152,Ithaca,Unit_6,78,TRES,2006,2,152,4,158,3,5,0,NL,,,,,169,3,3,,,,0,NL,,,,,,,,,,,,191,Fledged,10,3,,NUL.0.000,,,,
,Unit_6_78_2006_129,Ithaca,Unit_6,78,TRES,2006,1,129,3,134,3,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,142,Failed,3,0,,NUL.0.000,,,,
,Unit_6_79_2006_171,Ithaca,Unit_6,79,TRES,2006,2,171,9,175,1,5,0,NL,,,,,188,1,5,,,,0,NL,,,,,,,,,,,,215,Fledged,20,5,,NUL.0.000,312185230,191124421,,
,Unit_6_79_2006_133,Ithaca,Unit_6,79,TRES,2006,1,133,3,138,3,6,0,NL,,,,,155,4,4,,,,4,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_80_2006_130,Ithaca,Unit_6,80,TRES,2006,1,130,3,135,3,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,169,Failed,3,0,,NUL.0.000,,,,
,Unit_6_81_2006_132,Ithaca,Unit_6,81,TRES,2006,1,132,3,136,3,5,5,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,142,Failed,3,0,,NUL.0.000,,,,
,Unit_6_81_2006_149,Ithaca,Unit_6,81,TRES,2006,2,149,3,153,4,6,0,NL,,,,,169,3,2,,,,0,NL,,,,,,,,,,,,215,Fledged,24,2,,NUL.0.000,,,,
,Unit_6_82_2006_170,Ithaca,Unit_6,82,TRES,2006,2,170,9,174,1,5,0,NL,,,,,187,9,4,,,,0,NL,,,,,,,,,,,,215,Fledged,23,4,,NUL.0.000,312186540,312188372,,
,Unit_6_82_2006_130,Ithaca,Unit_6,82,TRES,2006,1,130,3,140,3,7,0,NL,,,,,151,3,6,,,,6,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_83_2006_131,Ithaca,Unit_6,83,TRES,2006,1,131,3,136,3,6,0,NL,,,,,155,4,2,,,,2,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_84_2006_136,Ithaca,Unit_6,84,TRES,2006,1,136,3,141,3,6,0,NL,,,,,157,2,5,,,,5,D,,,,,,,,,,,,180,Failed,2,0,,NUL.0.000,,,,
,Unit_6_85_2006_137,Ithaca,Unit_6,85,TRES,2006,1,137,3,142,3,6,0,NL,,,,,160,3,6,,,,0,NL,,,,,,,,,,,,180,Fledged,2,6,,NUL.0.000,,,,
,Unit_6_86_2006_149,Ithaca,Unit_6,86,TRES,2006,1,149,3,153,4,5,0,NL,,,,,169,3,5,,,,5,U3D2,,,,,,,,,,,,180,Failed,2,0,,NUL.0.000,,,,
,Unit_6_88_2006_135,Ithaca,Unit_6,88,TRES,2006,1,135,3,139,3,5,0,NL,,,,,157,2,4,,,,4,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_89_2006_133,Ithaca,Unit_6,89,TRES,2006,1,133,3,138,3,6,0,NL,,,,,157,2,6,,,,1,D,,,,,,,,,,,,180,Fledged,11,5,,NUL.0.000,,,,
,Unit_6_90_2006_134,Ithaca,Unit_6,90,TRES,2006,1,134,3,138,3,5,0,NL,,,,,155,4,5,,,,0,NL,,,,,,,,,,,,178,Fledged,6,5,,NUL.0.000,,,,
,Unit_6_93_2006_153,Ithaca,Unit_6,93,TRES,2006,2,153,4,157,2,5,0,NL,,,,,172,3,5,,,,0,NL,,,,,,,,,,,,215,Fledged,24,5,,NUL.0.000,312185220,,,
,Unit_6_93_2006_129,Ithaca,Unit_6,93,TRES,2006,1,129,3,134,3,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,142,Failed,3,0,,NUL.0.000,,,,
,Unit_6_94_2006_132,Ithaca,Unit_6,94,TRES,2006,1,132,3,137,3,6,0,NL,,,,,153,2,5,,,,5,U1D4,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,185144008,,,
,Unit_6_95_2006_130,Ithaca,Unit_6,95,TRES,2006,1,130,3,135,3,6,0,NL,,,,,155,4,1,,,,1,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_96_2006_133,Ithaca,Unit_6,96,TRES,2006,1,133,3,137,3,5,0,NL,,,,,155,4,1,,,,0,NL,,,,,,,,,,,,178,Fledged,9,1,,NUL.0.000,,,,
,Unit_6_97_2006_162,Ithaca,Unit_6,97,TRES,2006,2,162,3,165,3,4,0,NL,,,,,180,2,3,,,,,T,,,,,,,,,,,,215,Fledged,28,5,BSENL,,312188360,,,
,Unit_6_97_2006_138,Ithaca,Unit_6,97,TRES,2006,1,138,3,142,3,5,5,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,,,,
,Unit_6_98_2006_138,Ithaca,Unit_6,98,TRES,2006,1,138,3,,-8,3,3,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,145,Failed,3,0,,NUL.0.000,,,,
,Unit_6_98_2006_149,Ithaca,Unit_6,98,TRES,2006,2,149,3,153,4,5,0,NL,,,,,166,3,5,,,,0,NL,,,,,,,,,,,,191,Fledged,3,5,,NUL.0.000,,,,
,Unit_6_99_2006_138,Ithaca,Unit_6,99,TRES,2006,1,138,3,143,3,4,0,NL,,,,,160,3,4,,,,2,D,,,,,,,,,,,,180,Fledged,6,2,,NUL.0.000,,,,
,Unit_6_100_2006_160,Ithaca,Unit_6,100,TRES,2006,2,160,3,163,3,4,0,NL,,,,,178,6,4,,,,4,T,,,,,,,,,,,,178,X,0,0,,NUL.0.000,,,,
,Unit_6_100_2006_137,Ithaca,Unit_6,100,TRES,2006,1,137,3,141,3,5,5,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,,,,
,Unit_6_101_2006_137,Ithaca,Unit_6,101,TRES,2006,1,137,3,141,3,5,0,NL,,,,,160,3,5,,,,0,NL,,,,,,,,,,,,180,Fledged,8,5,,NUL.0.000,,,,
,Unit_6_103_2006_176,Ithaca,Unit_6,103,TRES,2006,2,176,6,178,6,3,0,NL,,,,,187,1,1,,,,1,T,,,,,,,,,,,,188,X,0,0,OTHER,,191124338,,,
,Unit_6_103_2006_135,Ithaca,Unit_6,103,TRES,2006,1,135,3,140,3,6,1,U,,,,,157,2,4,,,,4,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_104_2006_136,Ithaca,Unit_6,104,TRES,2006,1,136,3,140,3,5,0,NL,,,,,157,2,5,,,,5,U1D4,,,,,,,,,,,,163,Failed,6,0,,NUL.0.000,,,,
,Unit_6_105_2006_170,Ithaca,Unit_6,105,TRES,2006,1,170,33,172,33,3,,U1T-2,,,,,187,1,4,,,,,T1T-2,,,,,,,,,,,,215,Fledged,22,5,BSENL,,312190883,191124395,,
,Unit_6_106_2006_133,Ithaca,Unit_6,106,TRES,2006,1,133,3,137,3,5,0,NL,,,,,155,4,4,,,,4,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,312190883,,,
,Unit_6_107_2006_136,Ithaca,Unit_6,107,TRES,2006,1,136,3,151,3,8,0,NL,,,,,166,3,7,,,,2,D,,,,,,,,,,,,191,Fledged,4,5,,NUL.0.000,,,,
,Unit_6_108_2006_137,Ithaca,Unit_6,108,TRES,2006,1,137,3,143,3,7,7,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,312190388,,,
,Unit_6_109_2006_159,Ithaca,Unit_6,109,TRES,2006,1,159,3,163,3,5,0,NL,,,,,178,2,3,,,,,T,,,,,,,,,,,,201,Fledged,13,4,BSENL,,312190388,,,
,Unit_6_110_2006_138,Ithaca,Unit_6,110,TRES,2006,1,138,3,142,3,5,0,NL,,,,,160,3,3,,,,0,NL,,,,,,,,,,,,184,Fledged,6,3,,NUL.0.000,,,,
,Unit_6_111_2006_160,Ithaca,Unit_6,111,TRES,2006,2,160,3,164,3,5,0,NL,,,,,178,2,5,,,,0,T-1D1,,,,,,,,,,,,201,Fledged,13,5,BSENL,,312185138,,,
,Unit_6_111_2006_135,Ithaca,Unit_6,111,TRES,2006,1,135,3,140,3,6,6,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,312185138,,,
,Unit_6_112_2006_137,Ithaca,Unit_6,112,TRES,2006,1,137,3,141,3,5,0,NL,,,,,160,3,5,,,,1,D,,,,,,,,,,,,184,Fledged,6,4,,NUL.0.000,,,,
,Unit_6_113_2006_161,Ithaca,Unit_6,113,TRES,2006,2,161,3,164,3,4,0,NL,,,,,178,2,4,,,,,U1T-2,,,,,,,,,,,,201,Fledged,10,5,BSENL,,312188302,191124339,,
,Unit_6_113_2006_136,Ithaca,Unit_6,113,TRES,2006,1,136,3,141,3,6,6,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,,,,
,Unit_6_114_2006_160,Ithaca,Unit_6,114,TRES,2006,2,160,3,164,3,5,0,NL,,,,,178,2,5,,,,,T,,,,,,,,,,,,201,Fledged,10,6,BSENL,,312186537,,,
,Unit_6_114_2006_133,Ithaca,Unit_6,114,TRES,2006,1,133,3,138,3,6,6,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,X,0,0,COLLECT,,312186537,,,
,Unit_6_115_2006_125,Ithaca,Unit_6,115,TRES,2006,1,125,3,130,3,6,0,NL,,,,,148,3,5,,,,5,D,,,,,,,,,,,,163,Failed,6,0,,NUL.0.000,,,,
,Unit_6_116_2006_133,Ithaca,Unit_6,116,TRES,2006,1,133,3,137,3,5,0,NL,,,,,155,4,4,,,,0,NL,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_116_2006_170,Ithaca,Unit_6,116,TRES,2006,2,170,9,174,2,5,0,NL,,,,,187,1,5,,,,2,U1D1,,,,,,,,,,,,215,Fledged,16,3,,NUL.0.000,167181538,,,
,Unit_6_117_2006_170,Ithaca,Unit_6,117,TRES,2006,1,170,6,175,2,5,0,NL,,,,,187,1,4,,,,0,T-1D1,,,,,,,,,,,,215,Fledged,20,4,BSENL,,312189488,,,
,Unit_6_118_2006_135,Ithaca,Unit_6,118,TRES,2006,1,135,3,139,3,5,5,U1D4,,,,,,-8,0,,,,,-8,,,,,,,,,,,,151,Failed,3,0,COLLECT,,185145140,,,
,Unit_6_119_2006_134,Ithaca,Unit_6,119,TRES,2006,1,134,3,139,3,6,0,NL,,,,,155,4,6,,,,6,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_120_2006_159,Ithaca,Unit_6,120,TRES,2006,1,159,3,163,3,5,0,NL,,,,,178,2,5,,,,,T,,,,,,,,,,,,215,Fledged,29,6,BSENL,,185145129,191124341,,
,Unit_6_121_2006_128,Ithaca,Unit_6,121,TRES,2006,1,128,3,130,3,5,5,U,,,,,,-8,0,,,,,-8,,,,,,,,,,,,145,U,3,0,,NUL.0.000,,,,
,Unit_6_121_2006_148,Ithaca,Unit_6,121,TRES,2006,2,148,3,153,4,6,0,NL,,,,,169,3,6,,,,0,NL,,,,,,,,,,,,215,Fledged,35,6,,NUL.0.000,,,,
,Unit_6_122_2006_135,Ithaca,Unit_6,122,TRES,2006,1,135,3,139,3,5,0,NL,,,,,155,4,5,,,,5,D,,,,,,,,,,,,163,Failed,6,0,,NUL.0.000,,,,
,Unit_6_123_2006_135,Ithaca,Unit_6,123,TRES,2006,1,135,3,141,3,7,0,NL,,,,,157,2,6,,,,6,D,,,,,,,,,,,,166,Failed,3,0,,NUL.0.000,,,,
,Unit_6_124_2006_155,Ithaca,Unit_6,124,TRES,2006,2,155,4,,-8,1,1,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,157,Failed,2,0,,NUL.0.000,,,,
,Unit_6_124_2006_130,Ithaca,Unit_6,124,TRES,2006,1,130,3,140,3,6,6,U,,,,,,-8,0,,,,,-8,,,,,,,,,,,,145,U,3,0,,NUL.0.000,,,,
,Unit_6_125_2006_131,Ithaca,Unit_6,125,TRES,2006,1,131,3,136,3,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,142,Failed,3,0,,NUL.0.000,,,,
,Unit_6_125_2006_149,Ithaca,Unit_6,125,TRES,2006,2,149,3,154,4,6,0,NL,,,,,172,6,6,,,,1,U,,,,,,,,,,,,191,Fledged,4,5,,NUL.0.000,,,,
,Unit_6_126_2006_134,Ithaca,Unit_6,126,TRES,2006,1,134,3,140,3,6,0,NL,,,,,157,2,6,,,,6,D,,,,,,,,,,,,163,Failed,6,0,,NUL.0.000,,,,
,Unit_6_127_2006_170,Ithaca,Unit_6,127,TRES,2006,1,170,6,174,3,5,0,NL,,,,,186,8,5,,,,1,D,,,,,,,,,,,,215,Fledged,20,4,,NUL.0.000,312188358,,,
,Unit_6_128_2006_170,Ithaca,Unit_6,128,TRES,2006,2,170,9,174,3,5,5,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,178,Failed,2,0,,NUL.0.000,312186544,,,altF-312186544 06/23/06
,Unit_6_128_2006_131,Ithaca,Unit_6,128,TRES,2006,1,131,3,136,3,6,0,NL,,,,,155,4,5,,,,5,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_129_2006_128,Ithaca,Unit_6,129,TRES,2006,1,128,3,132,3,6,0,NL,,,,,151,3,6,,,,6,D,,,,,,,,,,,,163,Failed,3,0,,NUL.0.000,,,,
,Unit_6_109A_2006_132,Ithaca,Unit_6,109A,TRES,2006,1,132,3,137,3,6,0,NL,,,,,155,4,6,,,,1,D,,,,,,,,,,,,184,Fledged,18,5,,NUL.0.000,191123523,,,
,Unit_1_7_2007_140,Ithaca,Unit_1,7,TRES,2007,1,140,2,,-8,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,146,Failed,2,0,,,160118509,,,
,Unit_1_9_2007_134,Ithaca,Unit_1,9,TRES,2007,1,134,2,145,2,6,0,NL,,,,,156,2,6,,,,1,D,,,,,,,,,,,,176,Fledged,5,5,,,160118501,222153628,,
,Unit_1_11_2007_133,Ithaca,Unit_1,11,TRES,2007,1,133,2,139,2,6,0,NL,,,,,154,2,6,,,,0,NL,,,,,,,,,,,,176,Fledged,5,6,,,160118512,160118508,,
,Unit_1_13_2007_132,Ithaca,Unit_1,13,TRES,2007,1,132,2,137,2,6,0,NL,,,,,152,2,5,,,,0,NL,,,,,,,,,,,,176,Fledged,5,5,,,191124488,,,
,Unit_1_15_2007_135,Ithaca,Unit_1,15,TRES,2007,1,135,2,139,2,5,5,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,142,Failed,2,0,,,,,,
,Unit_1_16_2007_132,Ithaca,Unit_1,16,TRES,2007,1,132,2,136,2,5,0,NL,,,,,150,2,4,,,,0,NL,,,,,,,,,,,,171,Fledged,2,4,,,312189871,,,
,Unit_1_19_2007_133,Ithaca,Unit_1,19,TRES,2007,1,133,2,138,2,6,0,NL,,,,,154,2,5,,,,0,NL,,,,,,,,,,,,176,Fledged,5,5,COLOR,OBS.1.084,160118510,191124676,,
,Unit_1_20_2007_136,Ithaca,Unit_1,20,TRES,2007,1,136,2,142,2,6,0,NL,,,,,156,2,6,,,,1,D,,,,,,,,,,,,178,Fledged,2,5,,,160118511,,,
,Unit_1_21_2007_132,Ithaca,Unit_1,21,TRES,2007,1,132,2,135,2,3,0,NL,,,,,150,2,3,,,,0,NL,,,,,,,,,,,,169,Fledged,4,3,TETA.AF,MAN.4.085,312187816,,,
,Unit_1_22_2007_130,Ithaca,Unit_1,22,TRES,2007,1,130,2,135,2,6,0,NL,,,,,150,2,5,,,,0,NL,,,,,,,,,,,,171,Fledged,2,5,TETA.AF*STRON.MS,MAN.4.085,191123277,312191740,,
,Unit_1_24_2007_132,Ithaca,Unit_1,24,TRES,2007,1,132,2,136,2,5,5,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,142,Failed,2,0,,,,,,
,Unit_1_25_2007_130,Ithaca,Unit_1,25,TRES,2007,1,130,2,135,2,6,0,NL,,,,,152,2,6,,,,0,NL,,,,,,,,,,,,171,Fledged,2,6,TETA.AF,MAN.4.085,191123650,,,
,Unit_1_26_2007_132,Ithaca,Unit_1,26,TRES,2007,1,132,2,137,2,6,0,NL,,,,,152,2,5,,,,0,NL,,,,,,,,,,,,176,Fledged,5,5,ICCON.GP,CON.0.072,191123305,160118715,,
,Unit_1_29_2007_134,Ithaca,Unit_1,29,TRES,2007,1,134,2,138,2,5,0,NL,,,,,154,2,4,,,,0,NL,,,,,,,,,,,,176,Fledged,5,4,STRON.MS,MAN.4.086,191123677,160118522,,
,Unit_1_30_2007_134,Ithaca,Unit_1,30,TRES,2007,1,134,2,138,2,5,0,NL,,,,,154,2,5,,,,1,U,,,,,,,,,,,,178,Fledged,2,4,,,191124491,222153621,,
,Unit_1_33_2007_135,Ithaca,Unit_1,33,TRES,2007,1,135,2,139,2,5,0,NL,,,,,154,2,5,,,,0,NL,,,,,,,,,,,,176,Fledged,5,5,ICLPS.GP,MAN.4.072,177103497,,,
,Unit_1_36_2007_134,Ithaca,Unit_1,36,TRES,2007,1,134,2,138,2,5,0,NL,,,,,154,2,5,,,,0,NL,,,,,,,,,,,,176,Fledged,5,5,,,191124493,,,
,Unit_1_40_2007_133,Ithaca,Unit_1,40,TRES,2007,1,133,2,138,2,6,0,NL,,,,,152,2,6,,,,1,D,,,,,,,,,,,,173,Fledged,2,5,ICCON.GP,CON.0.072,191124879,160118714,,
,Unit_1_45_2007_135,Ithaca,Unit_1,45,TRES,2007,1,135,2,139,2,5,0,NL,,,,,154,2,5,,,,2,U1D1,,,,,,,,,,,,178,Fledged,2,3,,,160118503,,,
,Unit_1_46_2007_138,Ithaca,Unit_1,46,TRES,2007,1,138,2,142,2,5,0,NL,,,,,156,2,5,,,,0,NL,,,,,,,,,,,,180,Fledged,2,5,ICLPS.GP,MAN.4.072,185143953,160118719,,
,Unit_1_47_2007_143,Ithaca,Unit_1,47,TRES,2007,1,143,2,148,2,6,0,NL,,,,,161,3,5,,,,1,D,,,,,,,,,,,,186,Fledged,5,4,ICCON.GP,CON.0.072,217128366,,,
